level,date,purchased,review
Level 2. Rookie,Updated on 04 Jan 2021,Purchased,"[Ease of porting]

Signed up for a gomo sim only plan on 17 dec. My husband used his credit card to pay for the fee but I filled in all my personal details correctly. Got my card on 19 dec, even received a confirmation email addressed to my name. Then gomo later sends me an sms on 21 dec to inform me of porting over issues from M1 and ask me to contact M1. I called M1 and said no issues on their side for me to port over to gomo. So okay, i wait until 30 Dec to chat with their officer on the gomo app. Officer asks me to fill in a form as there was some mismatch in the personal details which is already super stange if i only key in my own details. I fill in the form, officer acknowledges receipt and tells me to wait 24-48 hrs for the confirmation sms. Up till today, 4 Jan, no confirmation email sent so I chat with another officer on the gomo app who tells me that there don't have an account registered under my name. So i get my husband to ask another officer again and this time that officer tells me that they had sent me an sms on 21 dec to inform me that they were going to cancel my plan because i didn't fill in the form to verify my personal details.

A) did not receive any sms from gomo on 21 dec with any form to verify my details.

B) why do my personal details not match in the first place when I keyed them in correctly.

C) customer service officers clearly are not helpful. Claim that they informed me via sms of the cancellation and no refund. Is this a scam or what?? They advertise promo they cancel contract on customers and claim no refund.

Don't sign up with gomo, they're just tryna cheat you off your money!!! Legit. Dont make the same mistake as me."
Level 2. Rookie,Updated on 26 Dec 2020,Purchased,"[Customer Service]
was very friendly and patient! was quick in responding and helping me as well and managed to resolve my query in the end."
Level 2. Rookie,Updated on 20 Dec 2020,Purchased,"[Network] Good connection everywhere

[Customer Service] The best service and very friendly. Didn't leave my query hanging!

[Mobile App] Easy to use

[Billing] Hassle free"
Level 2. Rookie,Updated on 17 Dec 2020,Purchased,"so far everything quite good, customer service on apps 24 hrs which suprise me
network ok, just sometime when train running, will slower or gone awhile then come back, billing ok, no issue, overall good experience with Gomo, good job 👍🏼😊

Just that past year i bought a roaming plan to Indonesia (i went to bintan), it doesn't work at all, even i keep on and off my roaming, roaming in Melaka or JB sometime work sometime don't work"
Level 3. Wonderkid,Updated on 16 Dec 2020,Purchased,"[Customer Service] Terrible, I asked their live chat on what should I do since during registration I signed up with my free TPG number which got deactivated and TPG don't want to reinstate. They replied say it's in the FAQ that number need to be active and hence non-refundable. They said I need to get a new number and new plan from them. I asked for their supervisor and they replied that will take 24-48 hrs. I left my email and HP for contact purposes before leaving the chat. Their sign up process only warned about early termination and contracted ended sim card during porting, did not warn about inactive sim card.
They said they contacted me on the number I requested to port which is ridiculous since they already knew it couldn't be ported. I did give my current number which they confirmed with me during registration email, why did they not contact me there?

Feeling damm disappointed because I am an undergraduate and first time buying my own plan and paying for it, I don't really take money from my parents anymore. They just keep giving generic response to avoid giving a solution.

WILL NOT RECOMMEND"
Level 3. Wonderkid,Updated on 15 Dec 2020,Purchased,"[Customer Service]
Operates on computer response chat bot. Need to request for ""live agent"" The response from live agent was fairly prompt. Nevertheless, it still acceptable for the low price we paid: $20 

[Ease of porting]
My old plan ends on 17th. I started the GOMO plan 1 day earlier hoping that there will be continual service after I ported over. "
Level 2. Rookie,Updated on 08 Dec 2020,Purchased,"[Network] As they are using Singtel's network, it is as reliable as ever.

[Customer Service] Live chat support FTW!

[Ease of porting] Fuss free porting of services over from your existing network.

[Mobile App] Ease of use and very straightforward platform

[Billing] No frills billing without the need to keep checking your usage from billing sites or paperwork."
Level 2. Rookie,Updated on 07 Dec 2020,Purchased,"Using prepaid apn?i think it slower than normal singtel. Tried to port in few line, do online and stopping me to go next step. Contact customer service reply in scripted message and refer to me singtel. Called up singtel and refer me back to gomo robot like playing taichi."
Level 2. Rookie,Updated on 05 Dec 2020,Purchased,"[Customer Service] [Ease of porting]
Ported over from Starhub recently. GOMO's customer service was swift & accommodating, rectifying a mistake I made during the porting over process FOC (something that Starhub claimed would cost me $20). Highly impressed with the ease of application & the payment method through the app. Loving it so far!"
Level 2. Rookie,Updated on 05 Dec 2020,Purchased,"[Customer Service]
SIM card was delivered in an adorable packaging.
Porting of line was fuss free and activation was easy too!"
Level 2. Rookie,Updated on 04 Dec 2020,Purchased,"GOMO is amazing! It was a breeze porting over. Pricing and connection is good. Reliability and consistency of data connection helps alot with usage. Just got to get used to chatting online with customer service but must say they do respond, not a black box"
Level 4. Prodigy,Updated on 04 Dec 2020,Purchased,"Honestly, the experience was average. Porting my number from Singtel Corporate to GOMO was an experience in hell. I had to port 2 times and received 3 different bills for the same month. Customer service is online so I dont like that because I prefer to call and talk to a person. Only good thing is data amount. and tracking of usage."
