,post_title,post_username,post,reply to
1682,"SAF IPPT, IPT & RT Questions...",kkboy1,Same for me too,Rayleigh1 wrote: Same thing happened to me! Also considering whether to go down or not. Also thinking whether it's an error that the first session isn't cancelled.
1683,"SAF IPPT, IPT & RT Questions...",crimsontactics,I can't book any IPT slots.  Sent from . using GAGT,NIL
1684,"SAF IPPT, IPT & RT Questions...",Yorixz,Only Ippt and IPT IPPT sessions are allowed from 1 Oct. RT and IPT are still banned.,NIL
1685,"SAF IPPT, IPT & RT Questions...",ragegoh,,Yorixz wrote: Only Ippt and IPT IPPT sessions are allowed from 1 Oct. RT and IPT are still banned.
1686,"SAF IPPT, IPT & RT Questions...",reddevil0728,window close before feb next year?,ragegoh wrote: That means they might be a possibility that we attend first session ipt and couldn’t book anymore sessions even when window is closing?
1687,"SAF IPPT, IPT & RT Questions...",crimsontactics,How to book IPT IPPT?  They don't allow me to book IPPT in the IPT section.  I only can book in the IPPT section  Sent from . using GAGT,Yorixz wrote: Only Ippt and IPT IPPT sessions are allowed from 1 Oct. RT and IPT are still banned.
1688,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,In this case then those who need to attend IPT to fulfil their IPPT requirements might not have sufficient time to complete all 10 sessions especially those whose windows ended shortly after 7 Feb.  Seriously I think MINDEF should grant waiver to everyone as it is not that fair for those whose windows ended shortly after 7 Feb since most others would have their current windows waived due to COvid-19.,Yorixz wrote: Only Ippt and IPT IPPT sessions are allowed from 1 Oct. RT and IPT are still banned.
1689,"SAF IPPT, IPT & RT Questions...",reddevil0728,Not yet grant doesn’t mean wouldn’t grant,Chao_Ah_Tiong wrote: In this case then those who need to attend IPT to fulfil their IPPT requirements might not have sufficient time to complete all 10 sessions especially those whose windows ended shortly after 7 Feb.  Seriously I think MINDEF should grant waiver to everyone as it is not that fair for those whose windows ended shortly after 7 Feb since most others would have their current windows waived due to COvid-19.
1690,"SAF IPPT, IPT & RT Questions...",wabbit92,The whole IPT is blocked off. Only those that had existing IPT IPPT can still proceed as scheduled. But subsequent ippt are all cancelled,crimsontactics wrote: How to book IPT IPPT?  They don't allow me to book IPPT in the IPT section.  I only can book in the IPPT section  Sent from . using GAGT
1691,"SAF IPPT, IPT & RT Questions...",freedom-strike,Only for this current window right?,"reddevil0728 wrote: If your window closes on or before Feb 7, 2021, and you can’t clear it, you don’t have to clear lor. But since you have already cleared, them this wouldn’t affect you."
1692,"SAF IPPT, IPT & RT Questions...",crimsontactics,I see Bro wabbit92...  Sent from . using GAGT,wabbit92 wrote: The whole IPT is blocked off. Only those that had existing IPT IPPT can still proceed as scheduled. But subsequent ippt are all cancelled
1693,"SAF IPPT, IPT & RT Questions...",foo9883,Yup the exact same thing happening to me.  1st session IPT-IPPT in Oct not cancelled (booked in Aug I think) My 8 other IPT in the park in Oct all cancelled.  Now wondering should I just go for that one session then see how it goes for the remaining 9 unbooked sessions.,wabbit92 wrote: The whole IPT is blocked off. Only those that had existing IPT IPPT can still proceed as scheduled. But subsequent ippt are all cancelled
1694,"SAF IPPT, IPT & RT Questions...",foo9883,"My window closes March 2021 sia. Then have to chiong once IPT can be booked? Hope there will be extended waiver, not fair sia. Then again since when NS is ever fair...",flowerpalms wrote: No need to go if ur window closing on or before 07.02.2021.  Posted from PCWX using SM-G973F
1695,"SAF IPPT, IPT & RT Questions...",flowerpalms,Hmm this i not so sure leh...i go ippt  Posted from PCWX using SM-G973F,foo9883 wrote: My window closes March 2021 sia. Then have to chiong once IPT can be booked?
1696,"SAF IPPT, IPT & RT Questions...",wabbit92,"Same for me too. But i think you should. Even if can clear one, will count as you done this year requirement no matter what",foo9883 wrote: Yup the exact same thing happening to me.  1st session IPT-IPPT in Oct not cancelled (booked in Aug I think) My 8 other IPT in the park in Oct all cancelled.  Now wondering should I just go for that one session then see how it goes for the remaining 9 unbooked sessions.
1697,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,I also hope there will be an extended waiver as my windows will close just a couple of days after 7 February next year and I am those type who needs to attend IPT in order to fulfil the requirements.  Also because of Covid-19 majority of them would have already granted waiver except for those who windows closes on next year mid-late Feb and early March I suppose and it is indeed quite unfair for us especially when have only this few months instead of the usual 12 months to clear our IPT/RT.  Or at the very least they should just 'pro-rated' our requirement to fulfil.. Like instead of attending 10 IPT sessions we only required to attend 1-3 sessions in this window.,"foo9883 wrote: My window closes March 2021 sia. Then have to chiong once IPT can be booked? Hope there will be extended waiver, not fair sia. Then again since when NS is ever fair..."
1698,"SAF IPPT, IPT & RT Questions...",flowerpalms,They expect you to clear IPT from Oct Posted from PCWX using SM-G973F,Chao_Ah_Tiong wrote: I also hope there will be an extended waiver as my windows will close just a couple of days after 7 February next year and I am those type who needs to attend IPT in order to fulfil the requirements.  Also because of Covid-19 majority of them would have already granted waiver except for those who windows closes on next year mid-late Feb and early March I suppose and it is indeed quite unfair for us especially when have only this few months instead of the usual 12 months to clear our IPT/RT.  Or at the very least they should just 'pro-rated' our requirement to fulfil.. Like instead of attending 10 IPT sessions we only required to attend 1-3 sessions in this window.
1699,"SAF IPPT, IPT & RT Questions...",nit3ex,+1 on this!!,Chao_Ah_Tiong wrote: I also hope there will be an extended waiver as my windows will close just a couple of days after 7 February next year and I am those type who needs to attend IPT in order to fulfil the requirements.  Also because of Covid-19 majority of them would have already granted waiver except for those who windows closes on next year mid-late Feb and early March I suppose and it is indeed quite unfair for us especially when have only this few months instead of the usual 12 months to clear our IPT/RT.  Or at the very least they should just 'pro-rated' our requirement to fulfil.. Like instead of attending 10 IPT sessions we only required to attend 1-3 sessions in this window.
1700,"SAF IPPT, IPT & RT Questions...",vaguejizz,nov reservist got cancel?,NIL
1701,"SAF IPPT, IPT & RT Questions...",reddevil0728,you received notification?,vaguejizz wrote: nov reservist got cancel?
1702,"SAF IPPT, IPT & RT Questions...",flowerpalms,ICT resume from Oct onwards. If you nv receive notification means still have  Posted from PCWX using SM-G973F,vaguejizz wrote: nov reservist got cancel?
1703,"SAF IPPT, IPT & RT Questions...",wabbit92,IPT/RT is still being postponed. They are only resuming IPPT,flowerpalms wrote: They expect you to clear IPT from Oct  Posted from PCWX using SM-G973F
1704,"SAF IPPT, IPT & RT Questions...",botofogo,my HSP FFI has lapsed but my unit never book new FFI session for me so technically i am exempted from taking it for time being?,NIL
1705,"SAF IPPT, IPT & RT Questions...",Calander,"there is such a thing called ""contact your unit"".",botofogo wrote: my HSP FFI has lapsed but my unit never book new FFI session for me so technically i am exempted from taking it for time being?
1706,"SAF IPPT, IPT & RT Questions...",reddevil0728,Technically you are taking the risk also.,botofogo wrote: my HSP FFI has lapsed but my unit never book new FFI session for me so technically i am exempted from taking it for time being?
1707,"SAF IPPT, IPT & RT Questions...",botofogo,"under SAF directive if you are not undergo the HSP you are not allowed to take ippt  i think due to covid there are alot of backlog of nsmen unable to go for HSP, those nsmen should act blur and wait for things to happen",reddevil0728 wrote: Technically you are taking the risk also.
1708,"SAF IPPT, IPT & RT Questions...",reddevil0728,Ignorance isn’t always bliss. You can try that. But if you kena then you just got to face the consequences.,"botofogo wrote: under SAF directive if you are not undergo the HSP you are not allowed to take ippt  i think due to covid there are alot of backlog of nsmen unable to go for HSP, those nsmen should act blur and wait for things to happen"
1709,"SAF IPPT, IPT & RT Questions...",botofogo,"you cannot initiate booking of HSP, your unit or PAC will have to do it for you",reddevil0728 wrote: Ignorance isn’t always bliss.  You can try that. But if you kena then you just got to face the consequences.
1710,"SAF IPPT, IPT & RT Questions...",reddevil0728,https://forums.hardwarezone.com.sg/1...-post7393.html,"botofogo wrote: you cannot initiate booking of HSP, your unit or PAC will have to do it for you"
1711,"SAF IPPT, IPT & RT Questions...",Calander,"sharing my experiences from what I encountered dealing with NSmen.  Some act dumb, some garang will call the unit because they afraid S8 will give them the unnecessary stress, problem and inconveniences.  u rather u save your backside, or a time-bomb waiting for u?  u decide...",NIL
1712,"SAF IPPT, IPT & RT Questions...",theMKR,some will send 99999x emails cc to everyone,"Calander wrote: sharing my experiences from what I encountered dealing with NSmen.  Some act dumb, some garang will call the unit because they afraid S8 will give them the unnecessary stress, problem and inconveniences.  u rather u save your backside, or a time-bomb waiting for u?  u decide..."
